label,text
1,"Hello, last week I walked into a breakroom and I saw a big pizza laying there for anyone to grab up, however I chose not to take a slice and remain faithful to my diet."
0,"Mine too, but you know, you start with one and the next thing you know, half the pizza is gone. Its better to keep the eye on the prize"
1,I think that in the past i have spent time caring about things that are not important.
0,Money mostly. I just wish i could have enough of it to be set for life.
1,A new skating rink is being built. Should be done in time for Winter skating
0,"So far, it looks pretty nice!"
1,Back in senior year my brother moved out and my mom started to work a lot more.
0,Without a doubt. I was the only one in the house half the time.
1,i was shocked when i heard that i had won the lottery!
0,"Yes! It was only 200 but still, it is more than i had!"
1,I have a three month trip planned starting in September. I have been counting down the days until I leave.
0,I am going all over Europe. I got my route planned and everything. I cannot wait to leave.
1,I am looking forward to my daughter's fall concert.
0,I look forward to them every year.
1,I was going through some boxes the other day. I found some old pictures of my kids I thought were gone
0,"Yes, definitely! It really made us all start talking about those and other memories, good times."
1,I recently discovered that there are plenty of like minded people around where I live.
0,"Yes, Just knowing that I am not alone is such a great feeling."
1,I sat on the porch last night and relaxed. I was more than okay with it
0,It was really nice last night
1,It is amazing how much money I saved this month once I really put my mind to it.
0,"It is a lifestyle change, that is for sure!"
1,"One time when I was in middle school, my friend was making fun of me. So, I pulled his pants down."
0,"Actually, he stopped making fun of me because he was an alien."
1,"... starving once again, this feeling sucks, it gets me all depressed, nothing to eat and the delivery is 1 hour late"
0,yeah! but i still ordered but the food delivery is not here yet
1,"I had to give a speech in front of a few of my friends, I was nervous but really comfortable and I knew I could do it"
0,"I absolutely hate public speaking. I did alright, but I was sweating at the end"
1,I was shocked when the Lakers got lebron
0,nah .. just couldnt believe it
1,I walked through my old neighborhood this past weekend. All sorts of memories came flooding back.
0,"I know right, I love the blast of nostalgia which makes me feel warm and fuzzy inside"
1,"Today was totally unexpected, but interesting too"
0,I went to the mall to go shopping and I ran into my ex girlfriend. It was weird seeing her and thinking about the old times and seeing how much we have changed
0,"Sometimes yes, sometimes no. But I think we are both in a better place now."
1,I took up running and I started seeing a huge improvement in my cardiovascular endurance.
0,Unimaginably hard. But once I got into it I could not stop. I am feeling pretty certain that I will hit my 5km goal in no time.
1,So my car broke down a few weeks ago and my friend has been giving me rides lately
0,"Yes, it will be a long process. I am so lucky to have her as a friend in the meanwhile."
1,I saw a school of dogs cross the street together.
0,The got to the other side safely. Not sure where they were headed.
1,I have been working at my same job for 12 years.
0,Yes I do. Its a fun job.
0,Yes I am a skydiving instructor so it is fun
1,I remember when the Ice Cream Man used to come down my childhood street.
0,It really takes me back to the good old days.
1,My softball team just lost the season championship by 1 run in extra innings. I am so disappointed.
0,"Old men that can hardly run division. It is basically all I have to look forward to after work everyday, so it is even harder to handle."
1,So I accidentally got someone fired for something at work.
0,"The person bragged about doing something, that they did not actually do. Which was highly inappropriate for the job we had. I had to tell the manager due to liability issues. All for it to not even be true."
1,I was surprised this morning when I woke up before my alarm.
0,I usually just rely on the alarm
1,Two weeks ago my neighbour got a brand new sports car!
0,"Id love to have the same as his! Bright blue, but its so nice!"
1,I heard a storm was coming and I got really scared!
0,I am glad it wasnt as bad as they predicted
1,"I couldnt believe the luck I was having, I was up 100 dollars already"
0,"I was gambling at the casino, ands I usually loose it all so I was very happy."
1,"School is starting back up soon, I cannot wait to see all my friends again!"
0,"Yes, me very happy!"
1,I am going out of town next weekend with my husband and no kids. I cannot wait!
